"","x"
"5939",-79.37
"5940",-79.38
"5941",-79.3733333333333
"5942",-79.3666666666667
"5943",-79.3733333333333
"5944",-79.38
"5945",-79.3966666666667
"5946",-79.3966666666667
"5947",-79.3933333333333
"5948",-79.3966666666667
"5949",-79.3866666666667
"5950",-79.3766666666667
"5951",-79.38
"5952",-79.3866666666667
"5953",-79.39
"5954",-79.3933333333333
"5955",-79.4066666666667
"5956",-79.4133333333333
"5957",-79.4133333333333
"5958",-79.4166666666667
"5959",-79.4266666666667
"5960",-79.4233333333333
"5961",-79.42
"5962",-79.4166666666667
"5963",-79.4166666666667
"5964",-79.4166666666667
"5965",-79.4166666666667
"5966",-79.4166666666667
"5967",-79.4233333333333
"5968",-79.4266666666667
"5969",-79.4333333333333
"5970",-79.44
"5971",-79.45
"5972",-79.4566666666667
"5973",-79.4666666666667
"5974",-79.4733333333333
"5975",-79.4733333333333
"5976",-79.4866666666667
"5977",-79.5033333333333
"5978",-79.5
"5979",-79.4966666666667
"5980",-79.5
"5981",-79.51
"5982",-79.51
"5983",-79.5166666666667
"5984",-79.5366666666667
"5985",-79.5366666666667
"5986",-79.5433333333333
"5987",-79.5366666666667
"5988",-79.54
"5989",-79.54
"5990",-79.54
"5991",-79.5466666666667
"5992",-79.5533333333333
"5993",-79.5566666666667
"5994",-79.5466666666667
"5995",-79.54
"5996",-79.5466666666667
"5997",-79.5566666666667
"5998",-79.5566666666667
"5999",-79.5666666666667
"6000",-79.5733333333333
"6001",-79.5733333333333
"6002",-79.57
"6003",-79.57
"6004",-79.5666666666667
"6005",-79.5766666666667
"6006",-79.58
"6007",-79.59
"6008",-79.6
"6009",-79.6066666666667
"6010",-79.61
"6011",-79.6166666666667
"6012",-79.6166666666667
"6013",-79.6066666666667
"6014",-79.6066666666667
"6015",-79.62
"6016",-79.63
"6017",-79.6266666666667
"6018",-79.6333333333333
"6019",-79.6333333333333
"6020",-79.63
"6021",-79.6333333333333
"6022",-79.6366666666667
"6023",-79.64
"6024",-79.6366666666667
"6025",-79.64
"6026",-79.6566666666667
"6027",-79.6533333333333
"6028",-79.65
"6029",-79.65
"6030",-79.6533333333333
"6031",-79.66
"6032",-79.6666666666667
"6033",-79.6666666666667
"6034",-79.6633333333333
"6035",-79.6733333333333
"6036",-79.68
"6037",-79.68
"6038",-79.6733333333333
"6039",-79.67
"6040",-79.6833333333333
"6041",-79.6866666666667
"6042",-79.6933333333333
"6043",-79.7066666666667
"6044",-79.7033333333333
"6045",-79.7
"6046",-79.7033333333333
"6047",-79.6933333333333
"6048",-79.71
"6049",-79.7133333333333
"6050",-79.7166666666667
"6051",-79.7233333333333
"6052",-79.7133333333333
"6053",-79.7133333333333
"6054",-79.7133333333333
"6055",-79.7133333333333
"6056",-79.71
"6057",-79.7033333333333
"6058",-79.6966666666667
"6059",-79.7033333333333
"6060",-79.71
"6061",-79.7
"6062",-79.7033333333333
"6063",-79.7066666666667
"6064",-79.71
"6065",-79.71
"6066",-79.7066666666667
"6067",-79.6966666666667
"6068",-79.7066666666667
"6069",-79.7
"6070",-79.69
"6071",-79.6933333333333
"6072",-79.6933333333333
"6073",-79.7066666666667
"6074",-79.71
"6075",-79.7166666666667
"6076",-79.7166666666667
"6077",-79.7166666666667
"6078",-79.7133333333333
"6079",-79.72
"6080",-79.73
"6081",-79.7266666666667
"6082",-79.7233333333333
"6083",-79.7233333333333
"6084",-79.72
"6085",-79.7233333333333
"6086",-79.7233333333333
"6087",-79.7166666666667
"6088",-79.7266666666667
"6089",-79.7333333333333
"6090",-79.73
"6091",-79.7266666666667
"6092",-79.7166666666667
"6093",-79.72
"6094",-79.7133333333333
"6095",-79.71
"6096",-79.72
"6097",-79.72
"6098",-79.7166666666667
"6099",-79.7066666666667
"6100",-79.7033333333333
"6101",-79.7
"6102",-79.7033333333333
"6103",-79.6966666666667
"6104",-79.6933333333333
"6105",-79.6866666666667
"6106",-79.6766666666667
"6107",-79.6733333333333
"6108",-79.6733333333333
"6109",-79.68
"6110",-79.6833333333333
"6111",-79.6866666666667
"6112",-79.68
"6113",-79.6633333333333
"6114",-79.66
"6115",-79.67
"6116",-79.6766666666667
"6117",-79.6866666666667
"6118",-79.6933333333333
"6119",-79.7066666666667
"6120",-79.6933333333333
"6121",-79.69
"6122",-79.69
"6123",-79.6833333333333
"6124",-79.6766666666667
"6125",-79.68
"6126",-79.6733333333333
"6127",-79.6733333333333
"6128",-79.68
"6129",-79.6833333333333
"6130",-79.67
"6131",-79.66
"6132",-79.64
"6133",-79.6333333333333
"6134",-79.64
"6135",-79.64
"6136",-79.64
"6137",-79.6433333333333
"6138",-79.6366666666667
"6139",-79.63
"6140",-79.6333333333333
"6141",-79.63
"6142",-79.6233333333333
"6143",-79.6266666666667
"6144",-79.6366666666667
"6145",-79.6433333333333
"6146",-79.6366666666667
"6147",-79.63
"6148",-79.63
"6149",-79.6166666666667
"6150",-79.6233333333333
"6151",-79.62
"6152",-79.63
"6153",-79.6266666666667
"6154",-79.6366666666667
"6155",-79.6266666666667
"6156",-79.6233333333333
"6157",-79.6166666666667
"6158",-79.6133333333333
"6159",-79.6066666666667
"6160",-79.5933333333333
"6161",-79.5933333333333
"6162",-79.58
"6163",-79.58
"6164",-79.59
"6165",-79.59
"6166",-79.5866666666667
"6167",-79.58
"6168",-79.5833333333333
"6169",-79.5833333333333
"6170",-79.5866666666667
"6171",-79.5866666666667
"6172",-79.5766666666667
"6173",-79.5866666666667
"6174",-79.5966666666667
"6175",-79.59
"6176",-79.58
"6177",-79.5733333333333
"6178",-79.5733333333333
"6179",-79.5633333333333
"6180",-79.5566666666667
"6181",-79.54
"6182",-79.53
"6183",-79.5333333333333
"6184",-79.54
"6185",-79.5433333333333
"6186",-79.5333333333333
"6187",-79.53
"6188",-79.53
"6189",-79.52
"6190",-79.5233333333333
"6191",-79.5266666666667
"6192",-79.5266666666667
"6193",-79.52
"6194",-79.53
"6195",-79.5333333333333
"6196",-79.5333333333333
"6197",-79.53
"6198",-79.53
"6199",-79.5366666666667
"6200",-79.5333333333333
"6201",-79.5333333333333
"6202",-79.5266666666667
"6203",-79.5166666666667
"6204",-79.5133333333333
"6205",-79.5033333333333
"6206",-79.5
"6207",-79.5066666666667
"6208",-79.5166666666667
"6209",-79.5233333333333
"6210",-79.5266666666667
"6211",-79.53
"6212",-79.5333333333333
"6213",-79.52
"6214",-79.5066666666667
"6215",-79.5
"6216",-79.49
"6217",-79.49
"6218",-79.4833333333333
"6219",-79.48
"6220",-79.4666666666667
"6221",-79.4633333333333
"6222",-79.46
"6223",-79.47
"6224",-79.4733333333333
"6225",-79.4666666666667
"6226",-79.4666666666667
"6227",-79.4733333333333
"6228",-79.4733333333333
"6229",-79.4733333333333
"6230",-79.4733333333333
"6231",-79.47
"6232",-79.4833333333333
"6233",-79.4866666666667
"6234",-79.48
"6235",-79.4666666666667
"6236",-79.47
"6237",-79.4766666666667
"6238",-79.4633333333333
"6239",-79.46
"6240",-79.4566666666667
"6241",-79.46
"6242",-79.4566666666667
"6243",-79.4433333333333
"6244",-79.4466666666667
"6245",-79.4466666666667
"6246",-79.45
"6247",-79.45
"6248",-79.44
"6249",-79.4333333333333
"6250",-79.4333333333333
"6251",-79.4333333333333
"6252",-79.43
"6253",-79.4266666666667
"6254",-79.4266666666667
"6255",-79.42
"6256",-79.4133333333333
"6257",-79.4033333333333
"6258",-79.3966666666667
"6259",-79.3966666666667
"6260",-79.3966666666667
"6261",-79.4
"6262",-79.3933333333333
"6263",-79.39
"6264",-79.3833333333333
"6265",-79.3733333333333
"6266",-79.3666666666667
"6267",-79.3633333333333
"6268",-79.3733333333333
"6269",-79.36
"6270",-79.35
"6271",-79.35
"6272",-79.34
"6273",-79.33
"6274",-79.3333333333333
"6275",-79.3266666666667
"6276",-79.32
"6277",-79.3166666666667
"6278",-79.32
"6279",-79.32
"6280",-79.3233333333333
"6281",-79.3233333333333
"6282",-79.3233333333333
"6283",-79.3166666666667
"6284",-79.3133333333333
"6285",-79.31
"6286",-79.2966666666667
"6287",-79.3
"6288",-79.3166666666667
"6289",-79.32
"6290",-79.3166666666667
"6291",-79.3066666666667
"6292",-79.3033333333333
"6293",-79.31
"6294",-79.31
"6295",-79.31
"6296",-79.3066666666667
"6297",-79.3
"6298",-79.3033333333333
"6299",-79.3033333333333
"6300",-79.2866666666667
"6301",-79.2766666666667
"6302",-79.28
"6303",-79.2733333333333
"6304",-79.2733333333333
"6305",-79.2633333333333
"6306",-79.26
"6307",-79.2533333333333
"6308",-79.25
"6309",-79.24
"6310",-79.24
"6311",-79.2366666666667
"6312",-79.2333333333333
"6313",-79.23
"6314",-79.2266666666667
"6315",-79.22
"6316",-79.22
"6317",-79.23
"6318",-79.23
"6319",-79.2333333333333
"6320",-79.2233333333333
"6321",-79.2166666666667
"6322",-79.2366666666667
"6323",-79.2366666666667
"6324",-79.2333333333333
"6325",-79.23
"6326",-79.23
"6327",-79.2366666666667
"6328",-79.23
"6329",-79.2266666666667
"6330",-79.2233333333333
"6331",-79.2233333333333
"6332",-79.2233333333333
"6333",-79.2166666666667
"6334",-79.2166666666667
"6335",-79.2066666666667
"6336",-79.2
"6337",-79.2
"6338",-79.21
"6339",-79.2133333333333
"6340",-79.2033333333333
"6341",-79.1966666666667
"6342",-79.2066666666667
"6343",-79.2033333333333
"6344",-79.1966666666667
"6345",-79.19
"6346",-79.1833333333333
"6347",-79.1866666666667
"6348",-79.18
"6349",-79.1733333333333
"6350",-79.1766666666667
"6351",-79.1766666666667
"6352",-79.1833333333333
"6353",-79.1833333333333
"6354",-79.18
"6355",-79.1766666666667
"6356",-79.1833333333333
"6357",-79.1833333333333
"6358",-79.18
"6359",-79.1666666666667
"6360",-79.1666666666667
"6361",-79.17
"6362",-79.17
"6363",-79.1733333333333
"6364",-79.18
"6365",-79.1866666666667
"6366",-79.18
"6367",-79.19
"6368",-79.18
"6369",-79.19
"6370",-79.2033333333333
"6371",-79.2166666666667
"6372",-79.2266666666667
"6373",-79.2233333333333
"6374",-79.2333333333333
"6375",-79.2266666666667
"6376",-79.2233333333333
"6377",-79.2266666666667
"6378",-79.22
"6379",-79.22
"6380",-79.22
"6381",-79.21
"6382",-79.2066666666667
"6383",-79.21
"6384",-79.2
"6385",-79.2066666666667
"6386",-79.2066666666667
"6387",-79.2033333333333
"6388",-79.2
"6389",-79.2066666666667
"6390",-79.2
"6391",-79.2
"6392",-79.2
"6393",-79.2066666666667
"6394",-79.2066666666667
"6395",-79.2066666666667
"6396",-79.2
"6397",-79.2
"6398",-79.21
"6399",-79.22
"6400",-79.2266666666667
"6401",-79.2333333333333
"6402",-79.2333333333333
"6403",-79.2466666666667
"6404",-79.2533333333333
"6405",-79.2566666666667
"6406",-79.27
"6407",-79.2733333333333
"6408",-79.2833333333333
"6409",-79.2866666666667
"6410",-79.2933333333333
"6411",-79.2866666666667
"6412",-79.2933333333333
"6413",-79.3066666666667
"6414",-79.3166666666667
"6415",-79.3166666666667
"6416",-79.31
"6417",-79.3
"6418",-79.2933333333333
"6419",-79.28
"6420",-79.2766666666667
"6421",-79.29
"6422",-79.2933333333333
"6423",-79.29
"6424",-79.3066666666667
"6425",-79.3066666666667
"6426",-79.32
"6427",-79.33
"6428",-79.3266666666667
"6429",-79.3133333333333
"6430",-79.3166666666667
"6431",-79.33
"6432",-79.3333333333333
"6433",-79.3433333333333
"6434",-79.3333333333333
"6435",-79.33
"6436",-79.32
"6437",-79.3233333333333
"6438",-79.34
"6439",-79.3533333333333
"6440",-79.3633333333333
"6441",-79.3733333333333
"6442",-79.38
"6443",-79.3866666666667
"6444",-79.3766666666667
"6445",-79.3733333333333
"6446",-79.3666666666667
"6447",-79.36
"6448",-79.36
"6449",-79.3633333333333
"6450",-79.3633333333333
"6451",-79.37
"6452",-79.36
"6453",-79.3666666666667
"6454",-79.3566666666667
"6455",-79.3533333333333
"6456",-79.35
"6457",-79.35
"6458",-79.3566666666667
"6459",-79.3533333333333
"6460",-79.3633333333333
"6461",-79.3533333333333
"6462",-79.35
"6463",-79.35
"6464",-79.34
"6465",-79.3533333333333
"6466",-79.3533333333333
"6467",-79.36
"6468",-79.3633333333333
"6469",-79.3666666666667
"6470",-79.3666666666667
"6471",-79.36
"6472",-79.3666666666667
"6473",-79.36
"6474",-79.3533333333333
"6475",-79.3633333333333
"6476",-79.3666666666667
"6477",-79.37
"6478",-79.3733333333333
"6479",-79.3733333333333
"6480",-79.3666666666667
"6481",-79.3633333333333
"6482",-79.3733333333333
"6483",-79.36
"6484",-79.35
"6485",-79.3433333333333
"6486",-79.35
"6487",-79.3466666666667
"6488",-79.34
"6489",-79.34
"6490",-79.3466666666667
"6491",-79.35
"6492",-79.36
"6493",-79.3666666666667
"6494",-79.36
"6495",-79.3633333333333
"6496",-79.3633333333333
"6497",-79.3733333333333
"6498",-79.3766666666667
"6499",-79.38
"6500",-79.3833333333333
"6501",-79.3966666666667
"6502",-79.3966666666667
"6503",-79.3966666666667
"6504",-79.4
"6505",-79.4133333333333
"6506",-79.42
"6507",-79.42
"6508",-79.41
"6509",-79.4066666666667
"6510",-79.41
"6511",-79.4066666666667
"6512",-79.3966666666667
"6513",-79.3966666666667
"6514",-79.4233333333333
"6515",-79.4266666666667
"6516",-79.4333333333333
"6517",-79.4366666666667
"6518",-79.4433333333333
"6519",-79.4466666666667
"6520",-79.4533333333333
"6521",-79.4533333333333
"6522",-79.45
"6523",-79.45
"6524",-79.4566666666667
"6525",-79.4633333333333
"6526",-79.4633333333333
"6527",-79.4666666666667
"6528",-79.4766666666667
"6529",-79.4766666666667
"6530",-79.49
"6531",-79.4933333333333
"6532",-79.49
"6533",-79.4866666666667
"6534",-79.4866666666667
"6535",-79.4966666666667
"6536",-79.5033333333333
"6537",-79.4966666666667
"6538",-79.51
"6539",-79.5166666666667
"6540",-79.52
"6541",-79.51
"6542",-79.5166666666667
"6543",-79.5166666666667
"6544",-79.5166666666667
"6545",-79.5066666666667
"6546",-79.4966666666667
"6547",-79.5
"6548",-79.49
"6549",-79.4966666666667
"6550",-79.4966666666667
"6551",-79.4933333333333
"6552",-79.4933333333333
"6553",-79.5033333333333
"6554",-79.5166666666667
"6555",-79.53
"6556",-79.54
"6557",-79.5533333333333
"6558",-79.5666666666667
"6559",-79.5633333333333
"6560",-79.57
"6561",-79.5766666666667
"6562",-79.5866666666667
"6563",-79.59
"6564",-79.6033333333333
"6565",-79.6133333333333
"6566",-79.61
"6567",-79.61
"6568",-79.6
"6569",-79.6066666666667
"6570",-79.6166666666667
"6571",-79.61
"6572",-79.6133333333333
"6573",-79.6133333333333
"6574",-79.6066666666667
"6575",-79.6066666666667
"6576",-79.6066666666667
"6577",-79.61
"6578",-79.6066666666667
"6579",-79.61
"6580",-79.6133333333333
"6581",-79.6033333333333
"6582",-79.6066666666667
"6583",-79.61
"6584",-79.6033333333333
"6585",-79.5966666666667
"6586",-79.6
"6587",-79.59
"6588",-79.5733333333333
"6589",-79.5666666666667
"6590",-79.57
"6591",-79.5633333333333
"6592",-79.5766666666667
"6593",-79.5733333333333
"6594",-79.5766666666667
"6595",-79.5866666666667
"6596",-79.59
"6597",-79.59
"6598",-79.59
"6599",-79.5866666666667
"6600",-79.59
"6601",-79.5966666666667
"6602",-79.6066666666667
"6603",-79.61
"6604",-79.6133333333333
"6605",-79.62
"6606",-79.62
"6607",-79.6233333333333
"6608",-79.6233333333333
"6609",-79.63
"6610",-79.63
"6611",-79.6233333333333
"6612",-79.6266666666667
"6613",-79.6333333333333
"6614",-79.6333333333333
"6615",-79.6266666666667
"6616",-79.62
"6617",-79.6066666666667
"6618",-79.6
"6619",-79.5966666666667
"6620",-79.6033333333333
"6621",-79.6066666666667
"6622",-79.5866666666667
"6623",-79.58
"6624",-79.5833333333333
"6625",-79.58
"6626",-79.5733333333333
"6627",-79.57
"6628",-79.58
"6629",-79.5833333333333
"6630",-79.5833333333333
"6631",-79.5866666666667
"6632",-79.58
"6633",-79.5733333333333
"6634",-79.58
"6635",-79.58
"6636",-79.5833333333333
"6637",-79.58
"6638",-79.5733333333333
"6639",-79.5733333333333
"6640",-79.5733333333333
"6641",-79.5733333333333
"6642",-79.5633333333333
"6643",-79.5666666666667
"6644",-79.5766666666667
"6645",-79.58
"6646",-79.5833333333333
"6647",-79.5866666666667
"6648",-79.5833333333333
"6649",-79.5866666666667
"6650",-79.5833333333333
"6651",-79.5766666666667
"6652",-79.5833333333333
"6653",-79.5766666666667
"6654",-79.57
"6655",-79.5733333333333
"6656",-79.5666666666667
"6657",-79.5666666666667
"6658",-79.5766666666667
"6659",-79.5866666666667
"6660",-79.5766666666667
"6661",-79.5833333333333
"6662",-79.58
"6663",-79.58
"6664",-79.5733333333333
"6665",-79.5666666666667
"6666",-79.57
"6667",-79.5666666666667
"6668",-79.5633333333333
"6669",-79.5566666666667
"6670",-79.55
"6671",-79.54
"6672",-79.54
"6673",-79.5366666666667
"6674",-79.53
"6675",-79.53
"6676",-79.53
"6677",-79.5166666666667
"6678",-79.52
"6679",-79.5133333333333
"6680",-79.5033333333333
"6681",-79.51
"6682",-79.5166666666667
"6683",-79.5233333333333
"6684",-79.53
"6685",-79.5266666666667
"6686",-79.53
"6687",-79.5466666666667
"6688",-79.5433333333333
"6689",-79.54
"6690",-79.5433333333333
"6691",-79.5366666666667
"6692",-79.5333333333333
"6693",-79.5233333333333
"6694",-79.53
"6695",-79.5333333333333
"6696",-79.5433333333333
"6697",-79.5466666666667
"6698",-79.54
"6699",-79.5366666666667
"6700",-79.54
"6701",-79.5366666666667
"6702",-79.54
"6703",-79.5333333333333
"6704",-79.5333333333333
"6705",-79.5433333333333
"6706",-79.54
"6707",-79.5466666666667
"6708",-79.55
"6709",-79.5433333333333
"6710",-79.54
"6711",-79.5433333333333
"6712",-79.5466666666667
"6713",-79.54
"6714",-79.5366666666667
"6715",-79.53
"6716",-79.53
"6717",-79.5366666666667
"6718",-79.54
"6719",-79.5466666666667
"6720",-79.5566666666667
"6721",-79.5466666666667
"6722",-79.5533333333333
"6723",-79.5533333333333
"6724",-79.5566666666667
"6725",-79.5533333333333
"6726",-79.54
"6727",-79.5333333333333
"6728",-79.5333333333333
"6729",-79.5433333333333
"6730",-79.54
"6731",-79.53
"6732",-79.5266666666667
"6733",-79.53
"6734",-79.5266666666667
"6735",-79.5366666666667
"6736",-79.54
"6737",-79.5333333333333
"6738",-79.5233333333333
"6739",-79.5166666666667
"6740",-79.5066666666667
"6741",-79.5
"6742",-79.4966666666667
"6743",-79.4966666666667
"6744",-79.5
"6745",-79.5033333333333
"6746",-79.51
"6747",-79.5266666666667
"6748",-79.53
"6749",-79.5333333333333
"6750",-79.53
"6751",-79.52
"6752",-79.5233333333333
"6753",-79.5233333333333
"6754",-79.53
"6755",-79.54
"6756",-79.55
"6757",-79.5566666666667
"6758",-79.5466666666667
"6759",-79.5566666666667
"6760",-79.5566666666667
"6761",-79.5566666666667
"6762",-79.5633333333333
"6763",-79.5633333333333
"6764",-79.5766666666667
"6765",-79.5666666666667
"6766",-79.5666666666667
"6767",-79.57
"6768",-79.5633333333333
"6769",-79.5633333333333
"6770",-79.56
"6771",-79.57
"6772",-79.5666666666667
"6773",-79.5733333333333
"6774",-79.5766666666667
"6775",-79.5766666666667
"6776",-79.5833333333333
"6777",-79.5833333333333
"6778",-79.5833333333333
"6779",-79.5766666666667
"6780",-79.5933333333333
"6781",-79.6
"6782",-79.59
"6783",-79.5933333333333
"6784",-79.6066666666667
"6785",-79.6
"6786",-79.5866666666667
"6787",-79.6033333333333
"6788",-79.6133333333333
"6789",-79.6133333333333
"6790",-79.6033333333333
"6791",-79.6
"6792",-79.5966666666667
"6793",-79.59
"6794",-79.59
"6795",-79.5866666666667
"6796",-79.5866666666667
"6797",-79.5833333333333
"6798",-79.59
"6799",-79.5833333333333
"6800",-79.5833333333333
"6801",-79.5733333333333
"6802",-79.58
"6803",-79.5833333333333
"6804",-79.5866666666667
"6805",-79.58
"6806",-79.5766666666667
"6807",-79.5666666666667
"6808",-79.57
"6809",-79.57
"6810",-79.56
"6811",-79.56
"6812",-79.5766666666667
"6813",-79.5933333333333
"6814",-79.58
"6815",-79.5833333333333
"6816",-79.5766666666667
"6817",-79.58
"6818",-79.5733333333333
"6819",-79.5766666666667
"6820",-79.57
"6821",-79.5766666666667
"6822",-79.5733333333333
"6823",-79.5733333333333
"6824",-79.57
"6825",-79.5633333333333
"6826",-79.5666666666667
"6827",-79.5633333333333
"6828",-79.5633333333333
"6829",-79.5633333333333
"6830",-79.5566666666667
"6831",-79.5633333333333
"6832",-79.5633333333333
"6833",-79.5566666666667
"6834",-79.57
"6835",-79.5666666666667
"6836",-79.5633333333333
"6837",-79.5733333333333
"6838",-79.5733333333333
"6839",-79.5633333333333
"6840",-79.5666666666667
"6841",-79.57
"6842",-79.57
"6843",-79.5766666666667
"6844",-79.5733333333333
"6845",-79.5733333333333
"6846",-79.5733333333333
"6847",-79.5666666666667
"6848",-79.59
"6849",-79.59
"6850",-79.6033333333333
"6851",-79.6066666666667
"6852",-79.6233333333333
"6853",-79.6133333333333
"6854",-79.6
"6855",-79.6
"6856",-79.6
"6857",-79.6
"6858",-79.5933333333333
